"7093";"1Q2019";"ANALISIS MATEMATICO II A";"6103";"Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: ACERO, F. RODOLFO-LOPEZ, CLAUDIA ANDREA 
Carreras: Todas  
Curso: 1
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 45 
Docente: VARDANEGA, PEDRO EMILIO-GONZALEZ, D A-PORTOCARRERO MIRANDA, MICHA 
Carreras: Todas  
Curso: 10
Jueves 21:00 23:00 PC
Jueves 19:00 21:00 PC
Sábados 09:00 11:00 PC
Sábados 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: SIRNE, RICARDO OSCAR-MARTINS, MARCELA-PIÑERA, E ERNESTO 
Carreras: Todas  
Curso: 11A
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: SIRNE, RICARDO OSCAR-DE ROSSI, F. D-LOPEZ, CLAUDIA ANDREA 
Carreras: Todas  
Curso: 11B
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: SIRNE, RICARDO OSCAR-JUAREZ, ANDRÉS ALBERTO 
Carreras: Todas  
Curso: 12A
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: SIRNE, RICARDO OSCAR-CRISTI, JUAN 
Carreras: Todas  
Curso: 12B
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 14A
Martes 18:00 20:00 PC
Viernes 18:00 20:00 PC
Martes 20:00 22:00 PC
Viernes 20:00 22:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 14B
Martes 18:00 20:00 PC
Viernes 18:00 20:00 PC
Martes 20:00 22:00 PC
Viernes 20:00 22:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 15
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: ACERO, F. RODOLFO-GARCIA, ADRIANA EVA 
Carreras: Todas  
Curso: 2
Martes 09:00 11:00 PC
Jueves 07:00 09:00 PC
Martes 07:00 09:00 PC
Jueves 09:00 11:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 20A
Lunes 19:00 21:00 PC
Lunes 17:00 19:00 PC
Miércoles 19:00 21:00 PC
Miércoles 17:00 19:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 20B
Lunes 19:00 21:00 PC
Lunes 17:00 19:00 PC
Miércoles 19:00 21:00 PC
Miércoles 17:00 19:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 22A
Martes 18:00 20:00 PC
Viernes 18:00 20:00 PC
Martes 20:00 22:00 PC
Viernes 20:00 22:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 22B
Martes 18:00 20:00 PC
Viernes 18:00 20:00 PC
Martes 20:00 22:00 PC
Viernes 20:00 22:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Todas  
Curso: 23
Miércoles 09:00 11:00 PC
Miércoles 07:00 09:00 PC
Lunes 09:00 11:00 PC
Lunes 07:00 09:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: GIGOLA, SILVIA VIVIANA-DE ROSSI, F. D 
Carreras: Todas  
Curso: 3A
Miércoles 14:00 16:00 PC
Viernes 14:00 16:00 PC
Miércoles 16:00 18:00 PC
Viernes 16:00 18:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: GIGOLA, SILVIA VIVIANA-HERRMANN, GUILLERMO WALTER-ROMERO, F A 
Carreras: Todas  
Curso: 3B
Miércoles 14:00 16:00 PC
Viernes 14:00 16:00 PC
Miércoles 16:00 18:00 PC
Viernes 16:00 18:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: ZITTO, MIGUEL E-ROSITO, CLAUS MARTIN-GOMEZ CIAPPONI, LAUTARO 
Carreras: Todas  
Curso: 4A
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: ZITTO, MIGUEL E 
Carreras: Todas  
Curso: 4B
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: MAULHARDT, MARTIN ENRIQUE-PUEBLA, MANUEL LEANDRO-RAMIREZ OYHANAR 
Carreras: Todas  
Curso: 5A
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: MAULHARDT, MARTIN ENRIQUE-MONZON, NELSON-REDONDO, NICOLÁS A 
Carreras: Todas  
Curso: 5B
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: CHORNY, F.-SOLA, MARCOS OSCAR-CANEPA, VICTOR MANUEL 
Carreras: Todas  
Curso: 6A
Lunes 15:00 17:00 PC
Miércoles 15:00 17:00 PC
Lunes 13:00 15:00 PC
Miércoles 13:00 15:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: CHORNY, F.-BERGAMINI, MARIA LORENA-LIBERCZUK, S J-OLIVA, CARLA MARIAN 
Carreras: Todas  
Curso: 6B
Lunes 15:00 17:00 PC
Miércoles 15:00 17:00 PC
Lunes 13:00 15:00 PC
Miércoles 13:00 15:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: SOSA, MARINA-FITTIPALDI, MARÍA SOL 
Carreras: Todas  
Curso: 8
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6103 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: UNGER, CRISTINA ALICIA-PALACIOS, PATRICIA ELIZABE 
Carreras: Todas  
Curso: 9
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

"
"7094";"1Q2019";"ANALISIS MATEMATICO II A";"6106";"Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 1
Miércoles 08:00 12:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 12
Jueves 14:00 18:00 PC
Martes 14:00 16:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 16
Martes 11:00 13:00 PC
Jueves 09:00 13:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 17
Viernes 09:00 11:00 PC
Miércoles 09:00 13:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 19
Jueves 19:00 21:00 PC
Martes 18:00 22:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 3
Viernes 16:00 20:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 4
Jueves 14:00 18:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 5
Martes 18:00 22:00 PC

Materia: 6106 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Naval, Agrim, Mecánica, Electricista, Química, Alimentos, Ing. Agrim  
Curso: 8
Martes 14:00 18:00 PC

"
"7095";"1Q2019";"ANALISIS MATEMATICO II A";"6107";"Materia: 6107 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 1
Miércoles 08:00 11:00 PC
Lunes 08:00 11:00 PC

Materia: 6107 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 2A
Lunes 18:00 21:00 PC
Martes 18:00 21:00 PC

Materia: 6107 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 2B
Martes 18:00 21:00 PC
Martes 15:00 18:00 PC

"
"7096";"1Q2019";"ANALISIS MATEMATICO II A";"6108";"Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 10
Viernes 11:00 13:00 PC
Viernes 09:00 11:00 PC
Miércoles 11:00 13:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 11
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 13
Viernes 15:00 17:00 PC
Miércoles 15:00 17:00 PC
Viernes 13:00 15:00 PC
Miércoles 13:00 15:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 15A
Lunes 19:00 21:00 PC
Lunes 17:00 19:00 PC
Miércoles 19:00 21:00 PC
Miércoles 17:00 19:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 15B
Lunes 19:00 21:00 PC
Lunes 17:00 19:00 PC
Miércoles 19:00 21:00 PC
Miércoles 17:00 19:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 17
Martes 09:00 11:00 PC
Jueves 07:00 09:00 PC
Martes 07:00 09:00 PC
Jueves 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 19
Lunes 15:00 17:00 PC
Miércoles 15:00 17:00 PC
Lunes 13:00 15:00 PC
Miércoles 13:00 15:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 1A
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 1B
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 2A
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 2B
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC
Miércoles 15:00 19:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 3
Viernes 11:00 13:00 PC
Viernes 09:00 11:00 PC
Miércoles 11:00 13:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 4
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 6A
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 6B
Lunes 11:00 13:00 PC
Miércoles 11:00 13:00 PC
Lunes 09:00 11:00 PC
Miércoles 09:00 11:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 7A
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 7B
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6108 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil, Industrial, Naval, Mecánica, Electricista, Electrónica, Química, Sistemas, Informática, Alimentos  
Curso: 9
Martes 18:00 20:00 PC
Jueves 20:00 22:00 PC
Martes 20:00 22:00 PC
Jueves 18:00 20:00 PC

"
"7097";"1Q2019";"ANALISIS MATEMATICO II A";"6109";"Materia: 6109 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 22
Lunes 19:00 21:00 PC
Miércoles 19:00 23:00 PC

Materia: 6109 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 24
Miércoles 09:00 13:00 PC
Lunes 09:00 11:00 PC

Materia: 6109 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 26
Lunes 15:00 17:00 PC
Miércoles 15:00 19:00 PC

Materia: 6109 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Electrónica, Sistemas, Informática  
Curso: 28
Martes 09:00 13:00 PC
Jueves 09:00 11:00 PC

"
"7098";"1Q2019";"ANALISIS MATEMATICO II A";"6110";"Materia: 6110 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Industrial, Electricista, Electrónica, Informática  
Curso: 1
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6110 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Industrial, Electricista, Electrónica, Informática  
Curso: 2
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6110 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Industrial, Electricista, Electrónica, Informática  
Curso: 3
Lunes 18:00 20:00 PC
Miércoles 18:00 20:00 PC
Lunes 20:00 22:00 PC
Miércoles 20:00 22:00 PC

Materia: 6110 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Industrial, Electricista, Electrónica, Informática  
Curso: 4
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6110 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Industrial, Electricista, Electrónica, Informática  
Curso: 5
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

"
"7099";"1Q2019";"ANALISIS MATEMATICO II A";"6112";"Materia: 6112 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil  
Curso: 1
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6112 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil  
Curso: 2
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6112 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil  
Curso: 3
Lunes 18:00 20:00 PC
Miércoles 18:00 20:00 PC
Lunes 20:00 22:00 PC
Miércoles 20:00 22:00 PC

Materia: 6112 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil  
Curso: 4
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6112 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Civil  
Curso: 5
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

"
"7100";"1Q2019";"ANALISIS MATEMATICO II A";"6113";"Materia: 6113 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Mecánica  
Curso: 1
Jueves 18:00 22:00 PC

"
"7101";"1Q2019";"ANALISIS MATEMATICO II A";"6114";"Materia: 6114 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Química, Alimentos  
Curso: 1
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6114 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Química, Alimentos  
Curso: 2
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6114 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Química, Alimentos  
Curso: 3
Lunes 18:00 20:00 PC
Miércoles 18:00 20:00 PC
Lunes 20:00 22:00 PC
Miércoles 20:00 22:00 PC

Materia: 6114 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Química, Alimentos  
Curso: 4
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6114 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Química, Alimentos  
Curso: 5
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

"
"7102";"1Q2019";"ANALISIS MATEMATICO II A";"6116";"Materia: 6116 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Naval  
Curso: 1
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Jueves 09:00 11:00 PC
Jueves 11:00 13:00 PC

Materia: 6116 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Naval  
Curso: 2
Martes 11:00 13:00 PC
Martes 09:00 11:00 PC
Viernes 09:00 11:00 PC
Viernes 11:00 13:00 PC

Materia: 6116 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Naval  
Curso: 3
Lunes 18:00 20:00 PC
Miércoles 18:00 20:00 PC
Lunes 20:00 22:00 PC
Miércoles 20:00 22:00 PC

Materia: 6116 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Naval  
Curso: 4
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

Materia: 6116 ANALISIS MATEMATICO II A Vacantes: 35 
Docente: COMAS, JORGE MIGUEL-OLIVA, CECILIA MARIEL 
Carreras: Naval  
Curso: 5
Jueves 16:00 18:00 PC
Martes 16:00 18:00 PC
Martes 14:00 16:00 PC
Jueves 14:00 16:00 PC

"
